707,male,0.990000,Richard
708,female,0.970000,Claire
709,male,0.990000,Derek
710,male,0.990000,Paul
711,male,1.000000,Letters
712,male,0.990000,Mark
713,male,0.980000,Jim
714,female,0.980000,Kate
715,none,,corrections
722,none,,corrections
716,male,0.980000,Phil
717,female,0.990000,Virginia
718,male,0.990000,Mark
3969,male,0.990000,Thomas
719,male,0.990000,John
720,female,1.000000,Amy-Jane
721,male,0.990000,Matt
723,male,0.990000,Derek
724,male,0.990000,Paul
725,female,0.970000,Susie
726,male,0.980000,Simon
727,male,0.990000,Graham
728,male,0.950000,Ed
729,male,0.810000,Charlie
730,female,0.990000,Virginia
731,male,0.980000,Phil
732,male,1.000000,Letters
733,male,0.990000,Mark
3970,male,0.990000,Derek
734,female,0.950000,Karen
742,none,,corrections
735,female,0.970000,Claire
736,male,0.990000,Derek
737,male,0.990000,Paul
738,male,0.980000,Rob
739,female,0.950000,Dawn
740,male,1.000000,Letters
741,male,0.980000,Jim
743,male,0.990000,Tom
961,male,0.990000,Derek
744,male,0.990000,Mark
745,male,1.000000,Letters
746,male,0.990000,Paul
747,male,0.500000,Carey
748,male,0.980000,Phil
749,male,0.990000,John
750,male,0.980000,Simon
751,male,0.890000,Brief
752,male,0.990000,Derek
753,male,0.990000,Paul
3971,male,0.980000,Colin
3994,none,,empty
754,female,0.970000,Susie
755,male,0.900000,Alex
756,male,0.990000,Matt
757,male,0.980000,Phil
758,female,0.990000,Virginia
759,male,0.980000,Tony
760,male,0.990000,Graham
761,male,0.950000,Ed
762,male,0.990000,Derek
763,male,0.990000,Paul
3995,male,0.980000,Tony
764,male,0.980000,Rob
765,female,1.000000,Amy-Jane
766,male,0.500000,Carey
767,female,0.970000,Claire
768,male,0.980000,Phil
3996,male,0.990000,Derek
769,male,0.990000,Paul
770,male,0.990000,Mark
771,male,0.990000,John
772,male,0.980000,Jim
773,female,0.930000,Emma
3997,male,0.980000,Colin
774,male,0.980000,Simon
775,female,0.990000,Virginia
776,male,0.900000,Alex
777,female,0.980000,Sara
778,male,0.980000,Tony
4008,male,0.990000,Graham
779,male,0.990000,Matt
787,none,,corrections
780,male,0.990000,Derek
781,male,0.990000,Paul
782,male,0.990000,Mark
783,male,0.990000,Richard
4009,male,0.980000,Colin
784,male,0.990000,Graham
785,male,0.950000,Ed
786,male,0.980000,Phil
788,female,0.990000,Virginia
789,male,0.980000,Rob
790,female,0.970000,Susie
791,female,0.980000,Ella
792,female,0.970000,Claire
793,male,0.990000,Derek
794,male,0.990000,Paul
795,male,0.990000,Mark
796,female,1.000000,Amy-Jane
797,male,0.980000,Jim
798,male,0.500000,Carey
799,male,0.980000,Phil
800,male,0.990000,Paul
801,male,0.990000,Mark
802,male,0.980000,Simon
803,male,0.990000,John
4021,male,0.980000,Colin
804,male,0.990000,Matt
805,male,0.990000,Derek
806,male,1.000000,Letters
807,male,0.990000,Paul
808,female,0.970000,Susie
4047,male,0.990000,Mark
809,male,0.990000,Jeremy
810,female,0.980000,Liz
811,male,0.990000,Graham
812,male,0.950000,Ed
813,male,0.980000,Phil
4048,female,0.990000,Christine
814,female,0.990000,Virginia
815,male,0.990000,Mark
816,male,0.810000,Charlie
822,none,,corrections
817,male,0.980000,Tony
818,female,0.970000,Claire
819,male,0.990000,Derek
820,male,0.990000,Paul
821,male,0.980000,Rob
823,female,0.950000,Dawn
4875,male,0.980000,Tony
824,male,0.980000,Jim
825,female,0.930000,Emma
826,male,0.980000,Phil
827,male,0.990000,Paul
828,male,0.990000,Mark
4049,female,0.990000,Veronica
829,male,0.500000,Carey
830,male,0.990000,John
831,female,1.000000,Amy-Jane
832,male,0.990000,Paul
833,male,0.980000,Simon
4050,male,0.980000,Phil
834,male,0.990000,Derek
835,female,0.970000,Susie
836,male,0.990000,Graham
837,male,0.990000,Matt
838,male,0.980000,Phil
4051,male,0.990000,Paul
839,female,0.990000,Virginia
840,male,0.990000,Mark
841,female,0.950000,Karen
842,female,0.980000,Ella
843,male,0.950000,Ed
4893,male,0.990000,Paul
844,male,0.990000,Derek
845,male,0.990000,Paul
846,male,0.980000,Rob
847,male,0.810000,Charlie
848,male,0.980000,Tony
4052,male,0.980000,Roger
849,male,0.980000,Phil
850,male,0.990000,Paul
851,male,0.990000,Mark
852,male,0.500000,Carey
853,male,0.980000,Jim
4071,male,0.990000,Mark
854,female,0.950000,Dawn
855,male,0.990000,John
856,female,0.990000,Virginia
857,male,0.990000,Mark
858,male,0.980000,Simon
859,female,0.980000,Sara
860,male,0.990000,Matt
861,male,0.990000,Derek
862,male,0.990000,Paul
863,female,0.970000,Susie
4072,female,0.970000,Rosemary
864,male,0.990000,Richard
865,male,0.990000,Graham
866,male,0.950000,Ed
867,male,0.980000,Phil
868,female,0.990000,Virginia
4441,female,0.990000,Veronica
4073,none,,corrections
869,male,0.990000,Mark
870,male,0.900000,Alex
871,female,1.000000,Amy-Jane
872,female,0.970000,Claire
873,male,0.990000,Derek
874,male,1.000000,Letters
875,male,0.990000,Paul
876,male,0.980000,Rob
877,male,0.500000,Carey
878,male,0.980000,Jim
4074,male,0.980000,Phil
879,male,0.810000,Charlie
880,male,0.980000,Phil
881,male,0.990000,Paul
882,male,0.990000,Mark
883,male,1.000000,Letters
4075,male,0.980000,Phil
884,male,0.990000,Jeremy
885,male,1.000000,Letters
886,male,0.980000,Tony
887,male,0.990000,Matt
888,male,0.990000,Derek
4076,male,0.990000,Paul
889,male,0.990000,Paul
890,female,0.970000,Susie
891,male,0.980000,Simon
892,male,0.990000,John
893,male,0.950000,Ed
4087,female,0.990000,Veronica
894,male,0.980000,Phil
895,female,0.990000,Virginia
896,male,0.990000,Mark
897,female,1.000000,Amy-Jane
898,male,0.990000,Graham
988,male,0.990000,Paul
899,female,0.970000,Claire
900,male,0.990000,Derek
901,male,0.990000,Paul
902,male,0.980000,Rob
903,male,0.980000,Simon
4088,female,0.980000,Sarah
904,female,0.950000,Karen
905,male,0.810000,Charlie
906,male,0.980000,Phil
907,male,1.000000,Letters
